token,x,y
"transcendental",-0.00801779524868556,0.5861035598435371
"published",0.08022013227585909,0.5574008426908688
"m",-0.016398735210287584,0.5067343666025124
"12",0.08493993127350877,0.5239926925546348
"language",0.13715409488359576,0.6054898325106806
"according",0.05320330356307891,0.571838658098286
"million",-0.003936772890726019,0.5415056567445317
"ground",0.011242388125571053,0.4888852193399954
"carry",-0.03960835306470702,0.5607045626477298
"expounded",0.04947350988676063,0.6072303318810601
"economies",0.15444975556171847,0.5142147885368935
"following",0.014725819533789306,0.5788032803538219
"mud",-0.03925401523673024,0.5866610765664968
"important",0.024260183160929642,0.6292364203111057
"formation",-0.07807667431518853,0.5293408681754691
"xxx",0.11678180853955099,0.5620318836805887
"sverdlovsk",0.01675212610384083,0.40079977305452685
"commodity",0.036225269586179665,0.6603715160224957
"later",0.009265046304191393,0.588042759964294
"f",0.06786120726437027,0.4802802546939349
"man",-0.073419438110113,0.6290446809990278
"knives",0.05866622511303789,0.5655572614563098
"general",-0.014292390366645362,0.5158139834308408
"who",0.010746249576124037,0.6141842288295429
"wage",-0.0009287660999579214,0.5346383840146928
"defence",0.01957227802468045,0.6291077028959038
"begin",-0.07395201998795847,0.4720589884094983
"tribes",0.01922688050964593,0.6608798667098414
"changed",0.20771540372542083,0.7420359799326581
"subsequent",-0.048969547548679486,0.6581512147219302
"phase",-0.09465815487274451,0.5451980901586064
"he",-0.03930323649880337,0.5638757901486433
"common",0.015575220983317095,0.5705193691037787
"freed",0.11496225655692743,0.6809218885682983
"prime",0.04845086474195179,0.47349310974366615
"knowledge",0.0601451318113252,0.5873192480373867
"need",-0.0012619892689835419,0.5578941344022529
"evidence",0.05772006253390958,0.647236849054586
"stand",-0.02500707169593503,0.5966148900923673
"generalising",0.02282971955192549,0.655790714938586
"feudal",-0.0332563881498897,0.5111348846711474
"individual",-0.08105006289615851,0.5191436695113294
"turn",-0.0026425219463459895,0.5898224067165061
"leads",0.1484461294245627,0.6810186218718621
"though",0.09160017985629884,0.6746954231253143
"budget",-0.0049081085369311675,0.6252242371490548
"politeia",0.1161891412678509,0.570007626474335
"materialism",0.08597490413399964,0.5760381452941974
"called",0.009113746236703017,0.6172211446021048
"connections",0.0010859605596917898,0.5938714932048057
"observations",-0.011646401976897307,0.5534047302266137
"transitional",-0.018291792592513213,0.5795302040031375
"thoroughly",-0.042972824618440285,0.544320160822409
"kinds",-0.06287898453187435,0.5650166013812377
"disinterested",0.13932992478687542,0.5049111214782285
"seventeenth",-0.1661533265859189,0.45558007066221123
"component",0.01191502393411361,0.6578383956503882
"november",0.02480423412771191,0.5652167603069749
"different",0.045047765449368955,0.570681784762346
"perform",0.006200827709580019,0.5441296886960217
"vera",-0.07996787343722192,0.6405503493457803
"greek",-0.14380723372802084,0.4489345701849235
"preserved",0.13939904893989888,0.6674272881213228
"such",0.049007149566436745,0.5935619942030184
"of",0.06774918536749941,0.7065125398682903
"whole",-0.14761514126402112,0.5363560842020365
"chemistry",0.15743358522390935,0.7580652618933594
"learn",0.15805557677461893,0.6499107909723316
"constant",0.2307578626915314,0.6142007543978105
"their",0.017130250200120836,0.5544583109503888
"opinions",0.16573713941164311,0.7266300325586454
"mutually",0.03335731956863459,0.5236998531185789
"primitive",0.056524747743386554,0.6030244816002953
"adapts",-0.0398054419053633,0.4914138173347278
"modern",-0.08863137914818983,0.5614333310560192
"fuegans",-0.02552441595147515,0.6708560234999628
"asia",0.10378909564773522,0.6093483198419127
"arise",0.03775066320987283,0.5771105001980236
"influence",-0.015390664537788541,0.5928488615579678
"built",-0.04892371796459737,0.5706739523623487
"andrew",0.07389503662609838,0.5742724405791207
"progressive",-0.011024896212697206,0.6326212795713232
"round",-0.005311647159781337,0.5784876675423679
"dominion",0.08884155690864537,0.6676051021990006
"invention",0.07497431820406031,0.5626366384743735
"turnover",-0.003784691697495013,0.42859662754159633
"complex",0.020101005369847533,0.4978049033597395
"ape",0.08093260563159146,0.6193423627406932
"non",0.10105742907572968,0.5932091093900674
"examination",0.0670855406152397,0.6118774517139046
"arisen",-0.056322403619533175,0.6370055137214601
"essential",-0.04674564619879477,0.5137964117517775
"off",0.06275232935744751,0.5876693955534851
"since",0.1961407455142987,0.6671373624207232
"proportional",0.05959935106779976,0.5922557410772501
"result",-0.003916070579590737,0.5303228049326717
"constitute",-0.04311832407814562,0.6142737323765537
"profitability",0.03454320438495329,0.5076414158318318
"collective",0.023621168995042,0.7178424079610183
"starts",0.16994490208156565,0.6729905924229722
"establish",-0.016716322447910277,0.4647841170730359
"eliminate",0.17100444058777853,0.6040916970687666
"founders",0.053856731413861735,0.4619859685219026
"features",-0.0998277705327737,0.5244251564311806
"xviii",0.12522712040925138,0.45374694327608933
"among",0.004465246314466202,0.679663254208469
"science",-0.04697407172335797,0.5783823613126307
"proletarian",0.05943252469161423,0.6278557262129429
"replacement",-0.12116606450552661,0.5189146955328139
"primarily",0.034811980411542126,0.6177020812572444
"organs",0.03698957206854071,0.6927598410879237
"consequently",0.1380492425143748,0.6797681802276553
"1957",0.14473281709068242,0.4978410986947759
"product",0.04796370832944574,0.6207376201913031
"assert",0.11333746139487602,0.531255566213745
"xxxvi",0.0403809726120295,0.5025346117371312
"weakness",-0.12891168915117684,0.49519498125578626
"prepare",0.059614186363300736,0.618610884434864
"14",0.17918467050443493,0.6533249586152077
"always",-0.0740992417722234,0.42961693594858885
"p",-0.042937753192858745,0.6952567288584165
"fix",0.030698127934909225,0.6051307288600069
"went",0.09576246862470472,0.674314019461329
"exploitation",-0.04568802308445958,0.4992972393716281
"abolish",-0.014122301664219912,0.6020669059049998
"wrote",-0.05237754370537422,0.7331741191658017
"fact",0.10269411364984074,0.5792113295079219
"scientifically",0.07095771745227494,0.6212846309293023
"definite",-0.06468715687492538,0.6045503357651534
"d",-0.06168271359395431,0.4944569762172982
"1951",-0.06574258151051246,0.5741569418203156
"instinctive",0.09895241114114861,0.44102299143405005
"xvii",0.04131176588886513,0.5237406121921749
"tubers",0.13668211379518577,0.5811831099315579
"introduction",0.20263181879537795,0.43663477971970355
"erevan",0.09133855218856943,0.6794039724668646
"embraced",0.03097643448577267,0.5617883114127371
"reflecting",-0.015829697306341352,0.5853726905906936
"some",-0.054282368604302834,0.5915308027502652
"arms",0.04129626269183659,0.5341781562944496
"concerned",0.022623053575733874,0.7247661896220781
"certain",-0.04391644830360628,0.4904907992214364
"existed",0.0838350685454131,0.6063837585494519
"account",-0.09336015471653009,0.514311060107412
"three",0.12680624960307202,0.5711574874858565
"weaving",-0.06936019215411687,0.4495712952587264
"adults",-0.014683354393351312,0.665422130141913
"credit",0.09132819383427387,0.6642749431101787
"theoreticians",-0.06859995589499235,0.5947178026729817
"committee",-0.005806446848202307,0.5898177502391423
"ago",-0.046336961699746194,0.5851042088686569
"communist",0.006935737830663466,0.5871775184252219
"subject",-0.1403037291253383,0.4148299371057834
"mill",-0.017244330839593265,0.6850162777681658
"artificial",0.04513161109741048,0.6474318422820494
"endeavoured",0.004618553761060434,0.5355517345756339
"bourgeois",0.09822091008646078,0.5885026939055817
"britain",-0.02071278703541169,0.5138325341457112
"for",0.035768185578399725,0.6267928761275363
"up",0.02144194174315548,0.6695448015129271
"chief",0.039066376030347925,0.6138815294155033
"tierra",-0.03833586924883468,0.5592835359508541
"guinea",-0.04764989068383559,0.6372298931409389
"had",-0.004609366530785898,0.5794596398621101
"xl",0.017303275621324728,0.5993607783475619
"republic",0.10543622677714493,0.6580000325801096
"acquired",0.11906952255958489,0.6748184932875254
"objects",-0.12280511568055716,0.5478708601864571
"hundred",0.16450203956574672,0.5784223655914883
"chance",-0.008798903841324611,0.6267081158981744
"name",-0.0860653821009334,0.5112205117466699
"complete",0.1579817830223295,0.5895401634904095
"times",0.0375142163418664,0.6662923165680524
"greatest",0.08859142879827847,0.537922732558588
"reflect",-0.027965154624592377,0.5558851299042138
"rubbing",0.05629727166779799,0.6671025703674633
"experiments",0.006602448168025361,0.4955687689276969
"members",-0.12875173651337862,0.5537606984560903
"size",-0.07218510812889786,0.5433838617611343
"superstructure",-0.11594421887869111,0.4394930113715369
"quaternary",0.08725637261207132,0.5904737065412295
"commodities",-0.012949769164354467,0.5765180895748492
"instruments",-0.05335993501010106,0.40263277868317926
"equal",-0.055962261046356675,0.6187546227998237
"or",0.0069119544514397585,0.6671455875560521
"individuals",-0.12250678055708517,0.5266680613629733
"ostrovityanov",0.1236127252078977,0.6898346574411717
"secondary",0.04908407822777423,0.6565430056493102
"structure",-0.17888198787933932,0.5848516327125955
"travellers",-0.05891634398243619,0.5675820873971499
"soviet",0.025776313734570525,0.6324957115728458
"rough",0.030771487850250856,0.6146097116239029
"candidate",-0.016060258353444525,0.5064329296357405
"discloses",0.11869288486809709,0.6011004636451838
"showed",0.1671257259507839,0.47447511250880225
"out",-0.10551701999099872,0.5979970864276144
"hindering",0.0007083164934951688,0.6255649401512705
"people",-0.001341039208015725,0.5556174351831098
"economists",-0.053695090757180756,0.5823076046313711
"domestication",-0.1622309658233721,0.5453913530393182
"consciousness",-0.12765849278073832,0.5626129470743604
"crawling",0.01751862203248248,0.6858772135434386
"serve",-0.03509302444321536,0.6106549909925219
"establishment",0.02163655320512458,0.4896252898155657
"naturally",0.13672161668597788,0.6372965604714607
"by",0.04081383684923085,0.6074006124293343
"comrade",-0.000643114431627595,0.4690110593493975
"epoch",-0.016564808991176953,0.56671981110894
"revolutionary",0.019280600976769258,0.5343772838208466
"canvas",-0.048517843834623785,0.5591050306432124
"e",-0.018802397439593478,0.4872329175246069
"xlii",0.03560754186224618,0.5465998077682025
"cut",0.04994986813852342,0.5065419199855593
"sense",0.21829637024515908,0.5228527150972394
"various",-0.0418342615854043,0.4850363101051261
"organ",0.13702319971456278,0.6614263824719957
"internal",-0.01669084405188761,0.53528977861936
"preparing",0.09738428532971943,0.5118642801309535
"soft",0.17451630513671895,0.5392129790087429
"occurred",0.12952100271156494,0.7572847669902041
"makes",0.029830064479761963,0.6558633410931543
"deprived",-0.0136134433936363,0.5998931948660252
"forward",0.08596972231835397,0.5749555128415037
"discovered",0.1191342439051517,0.6373919200318966
"smaller",0.11172077968432706,0.7037456576705851
"agronomy",0.018385639603198597,0.6207709464389468
"masses",-0.13423752560634852,0.498844881038746
"reciprocal",0.06506455299803185,0.6265106824101568
"an",0.009044659274266321,0.6042406467036014
"defend",-0.006384824620203129,0.5412141913633446
"accumulation",-0.001016950795288185,0.5652458164396901
"del",0.032423855350339204,0.6904628408884145
"maklai",0.03311816577020431,0.6249021691441573
"at",0.06641472376566221,0.603123515559919
"describing",0.05174343512687724,0.5655798353052046
"hooked",0.09807943120401581,0.5969307133718252
"single",0.10754462152619138,0.7187091571425369
"thorough",0.04390446873088527,0.5470424999429454
"ii",0.05516500306459571,0.5458772125829706
"war",0.06787610187222756,0.6437805749365458
"decisive",0.1502372643211135,0.5672477713706249
"uncomprehended",0.07633954437446772,0.7046440462349459
"struggling",0.017624224956809494,0.5723604275056183
"number",-0.07382242443098672,0.4975951599121272
"line",-0.03451750469096535,0.5662007927784644
"came",-0.0032092054314951934,0.7049937330802718
"organism",0.20958299672105352,0.5185860252788453
"linked",0.025215604570333054,0.5738835169499434
"kuzminov",-0.006910398501639457,0.5792432612043479
"i955",0.029534072842070692,0.5077543789695611
"nothing",-0.1436336805300393,0.4611053102115354
"i",0.011058280978125341,0.504408098588947
"allunion",0.02201545234954219,0.49762496971789666
"revealed",0.10776250386794664,0.6444535702078987
"complicated",0.016868414283575363,0.5454539289229631
"lie",0.09796984708823137,0.5610509170527445
"operating",0.005760724271036133,0.6135812262093339
"exceed",0.11443486360892655,0.5829945510389074
"both",-0.03601652873658177,0.6051447900884837
"purposes",-0.04640891538671734,0.5883584270797672
"where",0.003755760976286396,0.6237178974135116
"set",-0.05400907038076797,0.6627640660085292
"1950",-0.01122264800365045,0.7362500234806574
"level",-0.12064349886745382,0.5586021840822101
"cannot",-0.012990179657318808,0.6801900200711397
"organised",0.11731292682126027,0.6077121826566292
"foreign",0.047347925916222756,0.5348683531759975
"arose",0.014538035186225713,0.6210750911838061
"species",0.017353241522098328,0.6856403930188604
"shows",-0.018814634117160202,0.5977054025785159
"intend",-0.027549726764650513,0.5712225289685852
"process",-0.07952393794422777,0.5470471547843425
"extremely",-0.01651691563523324,0.6272522201273752
"attended",0.0668181007333239,0.6204860921803348
"abstracting",0.2075421438020653,0.5957823308534818
"perfecting",0.15612285384361738,0.731903020398817
"improving",-0.03983559528047063,0.6416861330833048
"social",0.0008962105228928277,0.5531050078293333
"1955",0.1380608948707807,0.5470118387533187
"textbook",0.060181949291694875,0.5550894963381805
"modes",-0.05561229792961136,0.5549101915785426
"obligatory",-0.016681670164769326,0.5392154285829542
"raise",0.1181730092908087,0.6009514425015551
"reader",0.03528037232791069,0.5946773061730332
"end",0.09560718729013712,0.5479823994831041
"answered",0.03829507651422762,0.6873461910399865
"daily",0.08829579918855118,0.7208342803736699
"educational",0.029317102508108747,0.6197598774652299
"appeared",0.0732747603540284,0.6998827360807948
"vilnius",0.06203712632566097,0.6887347495203814
"millennia",0.08472150649496908,0.7860915619108413
"cultivate",-0.015164300269811602,0.6030511018659139
"letters",-0.046068024663761,0.5204702110533752
"express",0.020537202833690607,0.6829156285677438
"settled",0.12280149826811113,0.5681794099711525
"category",-0.17472175689413902,0.3871767805659645
"why",0.09572765895365087,0.5530116691367999
"these",0.0002446010484569855,0.5839725225238548
"picture",-0.026847575453000434,0.5887338781250013
"deeply",-0.0486256478086668,0.5883427284931664
"obtained",-0.028323028716391148,0.7089153785150926
"than",0.015901227907018013,0.6653860422213479
"gatovsky",0.07796189864664105,0.5046857674918812
"iron",0.04560740453888107,0.5798014812922885
"chemical",0.05598722868435116,0.6359156762767763
"very",0.08473572045654655,0.6045906927791942
"industrialisation",-0.017150960218065954,0.5703041861906034
"commune",0.011805181167317186,0.4926118213894256
"group",0.04378712822337061,0.4314434301313046
"original",0.11043894849463516,0.6049647920961825
"xxxiv",-0.014335737615284595,0.627019877359003
"theory",0.04533369379482662,0.6061921581062418
"tree",0.13416660410807676,0.49171794994728935
"only",-0.029051147825225797,0.5753664043288372
"buildings",0.05975815401258357,0.6108188877516633
"long",0.13612538166705737,0.5556464634743373
"2000",0.023035057328283245,0.6745035886328576
"xxvii",0.10292785422729886,0.6211035493251984
"landmark",0.07159147554220109,0.6588520057948413
"remains",0.11708986755964747,0.5225797254977471
"mutual",-0.12381285208951354,0.6832779215031607
"exhausted",0.034289062168016984,0.6294302936760032
"interest",-0.020500271989647066,0.6001938233049993
"scattered",0.029826418411704973,0.6437513081270959
"sooner",-0.020526613921562235,0.7185038147755687
"helped",0.001374695518529874,0.5095934843873032
"sharpened",0.0392526697424193,0.6707920347660383
"perfect",0.07196029436589896,0.5783300712111824
"basic",0.02165231464800442,0.5263655642449127
"yudin",0.1507961705404111,0.5528821041011049
"cell",0.015336071198828155,0.5527390058352307
"xx",0.11418237939779599,0.506656870566128
"heave",-0.004127982000253501,0.7189173765360521
"whose",0.06574135300354143,0.7047116097096511
"start",0.2130947975753171,0.62903167317818
"half",-0.06236280716444772,0.57841848576048
"prevented",0.09887534939007124,0.7032336553820576
"transforming",0.03222668484821194,0.556636575665689
"impossible",-0.02827282770730504,0.6197228141470459
"beasts",0.08746293568127181,0.6199012448774657
"ultimate",0.08684904293051622,0.6075784105465317
"concrete",0.029375421918394887,0.5863295850378738
"cooperation",0.04673332661820565,0.6497894662427877
"naturalist",0.01583105595168812,0.5871172564159921
"alloy",0.02041876579721448,0.5479267161909541
"contradictory",0.032256585427303607,0.5570959416440715
"circle",0.04065242431502539,0.6550881918231769
"greater",0.08714212523142098,0.5602819591529863
"determine",0.008799306496592357,0.43215666495981714
"national",-0.07104060419248481,0.578770499788606
"everyday",0.0786167015688212,0.531402243528673
"useful",0.05540407656260226,0.6092584398418083
"performing",-0.02671910326694287,0.5698079685319087
"differently",0.08353423175378567,0.6128831434949529
"truth",0.054649506321707106,0.5827322621037534
"tbilisi",0.05961670272911842,0.7043253509604686
"course",-0.03586896941024819,0.530498022582714
"themselves",0.00767850157055968,0.6278123674662629
"through",-0.06511173475800827,0.7353083566048381
"contradiction",-0.005527287545663666,0.5239410624528945
"scientific",-0.024432155083402997,0.6330217559543841
"break",-0.044097417793450465,0.6145540640558977
"thus",0.1127556230471091,0.6430792808775523
"mind",0.08840039259590035,0.6584537682640743
"examined",0.07928946206015466,0.6008594727561815
"neither",0.06065787228575334,0.6929632710086462
"included",0.035080995847980745,0.5266805538537548
"habits",-0.01966311733476552,0.5486692101476391
"lenin",0.006200968711732667,0.640264689537415
"emancipation",0.14833927114866496,0.6881916996535558
"conclusions",0.19501719210205487,0.6452401541258995
"europe",0.024269854683435753,0.6018228909549515
"done",0.1776354579602113,0.5698585009596535
"simplest",-0.085623729510938,0.5248067379784782
"if",0.09562443052709782,0.699924602482467
"independent",-0.06956643276843905,0.564571058987035
"its",0.005323336769135392,0.6408082339762871
"widely",0.07098540629318327,0.5962294857981808
"fuego",0.03468078788454947,0.67123817798319
"1954",0.06570828509443506,0.5710790093001733
"established",-0.02227748063462897,0.6686934207812653
"unity",0.08133677062294933,0.6148153941236966
"hastening",0.060426685978699254,0.5794838912217863
"aim",-0.12002263287104001,0.5499408823747364
"children",0.07764689882236114,0.5993622554585666
"fifth",-0.06129613436185991,0.5303076126964309
"co",0.0025247997905648023,0.5328087659372007
"presupposes",-0.030512703456881694,0.5221522278311699
"xii",0.05878090754183064,0.5363781953697483
"metallurgy",0.09020464404447413,0.7040851739967544
"hundreds",0.05165103652990955,0.5907640307613461
"numbers",0.03849866656107191,0.6505060579121469
"regions",0.10198806849195094,0.6262504358579113
"simple",0.053477499884353095,0.593398368484833
"taught",0.08292923631471594,0.6850695217543525
"natural",-0.05665893680625345,0.640717177318006
"machine",-0.030445207207380524,0.4704987687148977
"converted",0.16465818668231982,0.6269136177185509
"contributed",0.028144734714255083,0.507600827614288
"herds",0.06151936569663468,0.6021072717366558
"socialproductive",0.047886582470504806,0.5437186138478456
"things",-0.06980494165101034,0.5525490101342614
"stress",0.058637199128540984,0.6826791227549595
"critique",-0.13846616161069208,0.4436409648559548
"develops",0.03445500902864375,0.5941673284643811
"apes",0.1472838332436304,0.6150784687940077
"pp",-0.004679622442983998,0.5333474131295866
"regulate",0.10898474450181705,0.5514970287310687
"archaeologists",0.11048473553340013,0.6897825840743975
"upon",-0.013435266900247093,0.6761490243436987
"friction",0.04516098469880003,0.5887887974656971
"food",-0.03962139131987862,0.649836105866238
"previously",-0.05773833630005113,0.5483262335546925
"met",0.1708322111318127,0.6850125256649315
"describes",-0.08650583939466691,0.5739320894276487
"row",0.024973444679782443,0.4751736607387601
"task",-0.05338062650991405,0.5490498105945909
"stones",0.09074600338404336,0.6798782512733215
"between",0.034012258887110264,0.636049887369255
"treatment",0.057931425599395944,0.5787141499443034
"little",0.11291861824456095,0.6335516412758426
"rooted",-0.001204150489450731,0.6348692691417289
"requirements",-0.048724416898625035,0.6187722124621831
"epochs",-0.02628861791015257,0.5206921039034041
"chapter",0.1526692265159522,0.5952967101479104
"communication",-0.08103749137247929,0.48036835200297684
"further",-0.03514473801946557,0.6279047457474849
"reagents",0.09017201934251476,0.6430796252115845
"clear",0.14772120164706065,0.7021043732848948
"household",0.061722664692444695,0.6569736703288581
"soil",-0.025510823841556472,0.5651292458766163
"others",-0.08081433936743124,0.4282444570735275
"schools",0.08498938740333434,0.5840938894580918
"shepilov",0.05833999734215194,0.619789934246631
"oikos",-0.02988163022371893,0.46240033715693235
"being",0.009707977844881963,0.5765316132028792
"depending",0.14199764604624632,0.5784852498960609
"utilising",-0.03642112688879274,0.5024067336442908
"contribution",0.032807095251356874,0.5091239486103136
"socialism",-0.018736601373526972,0.4767966478658321
"central",-0.04235929184993655,0.530216515974034
"thanks",-0.0785893746907301,0.6279277384382137
"absolute",0.14832204590344503,0.698067257088145
"applying",0.011059196071647452,0.5616248054230155
"implement",0.04365165678855322,0.656582118905527
"successive",0.03136021106557759,0.5589757014519134
"v",0.04808339601943142,0.43338466165143985
"widened",0.05908770320581697,0.7097351500618936
"century",0.03246941560772947,0.6649337189337186
"founder",0.061540911561801546,0.5823269599704051
"paws",0.007492341892850245,0.5569847042374996
"uses",0.13706989136936984,0.5960782822983267
"already",0.005046060530403448,0.7001121134353727
"peoples",-0.13245548295293472,0.5451444578618189
"allow",0.0561252282997113,0.509876195078845
"communicate",0.1618228275187783,0.7164137446204708
"dependent",0.13777681454344765,0.6926883346565114
"alma",0.08359320565496736,0.6022654076229492
"operate",0.0551403370206707,0.49050198588689903
"became",0.03698652707041905,0.6549372243966773
"class",0.04320442339789611,0.5900470843559494
"just",0.05028272776473129,0.5102408435765259
"tore",0.030041030558505547,0.5620369643341396
"in",0.011472761617720803,0.6465592205670032
"premises",0.057134453644475544,0.6407754844353732
"play",-0.037500560186331265,0.5963750070169866
"more",0.023057316987158037,0.5559346413844777
"xxxii",0.06692208007721621,0.5326498899262763
"preparation",-0.01558525750491508,0.4322706857793695
"hands",0.037550567869664826,0.6489783160219273
"act",-0.10490372801507791,0.6585147241904115
"page",0.1846131711279308,0.5347094243893693
"conception",-0.009357038116215403,0.5913171736864951
"ore",-0.03284774953974522,0.5313677767807121
"chinese",-0.044006585435556404,0.5029153330915447
"iii",0.06160896021947599,0.563375876691753
"open",0.09282143560784831,0.7107418243703609
"attain",0.004773622875285502,0.6213985521359606
"present",-0.09313728475129632,0.5556261765505206
"large",-0.04601320591025152,0.5017648345862668
"grounds",0.114576548740395,0.6470776368725952
"approximately",0.11542033550487743,0.6286640388705411
"london",0.11054487063655452,0.5731050347040998
"total",-0.16778556950735682,0.5511167779369432
"acquainted",-0.01559849649755641,0.503917958088965
"difference",0.14336042745137836,0.6753897195060895
"forces",0.019165719518982813,0.5814315360456238
"occupied",0.06296626724044793,0.7154264815742997
"application",0.08170805498159019,0.6787457274049369
"laboratory",0.0219627588563022,0.5739198879494032
"b",0.115707329823974,0.5685934357911087
"physical",-0.10985552778483765,0.4889217831706876
"phases",0.15707765829779607,0.6277213422035484
"perceptions",0.03924312217583993,0.5520643473816741
"gathering",0.046384196586172516,0.5522190097863149
"storehouses",0.028400962693092967,0.6042602310036722
"coincide",0.03810629169286079,0.6473849760463217
"written",0.022775705960658428,0.4478140394236075
"from",0.019852062912907364,0.633607479610399
"when",0.002673434624534149,0.6394554068851961
"old",-0.009464665628375162,0.5702571126726371
"everything",0.091320094107838,0.4822262824897405
"existing",-0.070484387466793,0.6401564592938598
"subjected",-0.16458810685746525,0.4993586617575962
"resist",0.0822103013603576,0.6493074469521509
"animals",0.047268141239874176,0.5709843995642218
"mastery",-0.018007429857698938,0.5018386335443759
"brought",0.10594504560648652,0.6825396371784322
"southern",0.055761956225130874,0.5932913916177618
"enlarged",-0.011344229840662919,0.5566579456053108
"periods",0.03213091646733685,0.5989898186953655
"supply",0.025719271124075127,0.5321134527221458
"precariousness",-0.04458238089959916,0.5081729545676186
"time",-0.021050983264377467,0.6776774939086818
"completed",0.04944011142974096,0.5102235019183774
"dictatorship",0.09101201979361362,0.5527912603006917
"roads",0.11218951531683846,0.6789191571342921
"points",0.13932535647761798,0.6505002164035845
"provides",-0.04525958805886172,0.5459900349236344
"branches",0.1413284893154716,0.5569957404369467
"low",0.048969927284202096,0.5343415464095405
"it",0.00006309459838065024,0.5943988688937725
"darwin",0.009918764759722636,0.6119173570699626
"building",-0.07622885558260756,0.5196999033171298
"activities",-0.06809704135953398,0.6424022475683007
"starovsky",-0.06563107647809749,0.5471447328434366
"roots",0.011968344976927371,0.6375368760437924
"brain",0.09809644949368608,0.6936247325190542
"tried",0.02503498068524224,0.5102237333318396
"upright",0.1220180645945419,0.6679113397083026
"communal",-0.03270311989209151,0.6798139867407067
"miklukho",-0.08584568970661899,0.7167800101012286
"no",-0.029432732317465453,0.624959921715122
"order",-0.08454113210262548,0.39428607330319604
"fundamentally",0.1123371738068706,0.6364187934438539
"followed",0.16682256305966045,0.6439249962383673
"business",-0.052185972474992744,0.3860447323041448
"belongs",-0.10226031986588174,0.5130753787423339
"places",0.06441463214235449,0.6247377097929233
"inevitably",0.10017019791390905,0.6232634461287592
"contents",-0.04418513744920983,0.5363756449503597
"sphere",-0.02026764771787295,0.517709852318604
"hunting",0.07309304593008639,0.5925201003432139
"pereslegin",0.07418712495070856,0.527370591626984
"enrichment",-0.17285476604828687,0.5378249948789114
"versions",0.03275666883303059,0.48185647272239046
"able",-0.18152713493646594,0.6509082353245073
"actively",-0.05843616513506377,0.6145908986680703
"keep",-0.025193916907788612,0.5006000027545096
"effected",-0.08089480794269788,0.6596854075397174
"really",0.1247975222493051,0.5888211736794329
"sent",-0.007372097174020806,0.5413950997886923
"scope",-0.017386426213716576,0.6291741106966945
"selection",0.003011318008788115,0.4522884779406888
"bones",0.1325865399742432,0.6625899400757138
"reckons",0.12817370065826245,0.6816256045809147
"did",0.09734841426884511,0.6549361454984548
"tashkent",0.13782207236874205,0.6773576761621267
"gatovksy",-0.052202502320544734,0.5430998067836724
"utilise",0.01916918035777687,0.5148383769557631
"lawrence",0.019987820238893388,0.585558188614782
"similar",0.08743403415936765,0.591887610457438
"intensification",0.015681192873661515,0.5370368519866398
"satisfaction",-0.11044363299728016,0.458423084141099
"world",0.004216714229705001,0.6396972585079362
"other",-0.04365978306778221,0.56413741803001
"profit",0.016600755668663182,0.5782995893531241
"mainly",0.03298028122103178,0.7069382421503453
"starvation",-0.07602078318879013,0.47861777522478116
"societies",-0.03471755209690661,0.4167972622440633
"rotation",0.06809932597031779,0.6348913612755727
"appropriate",0.014883016491956474,0.5716147555599629
"form",-0.05038557068769712,0.5952020003735622
"climates",0.06427049701585898,0.712078257127785
"but",0.03318350306811076,0.5853875058328731
"capitalism",0.05065393049737785,0.5425291008883999
"hordes",0.1634928352520516,0.6173909629258739
"impoverishment",-0.02644402668426788,0.4605889211778808
"less",0.08364324968230089,0.6183393316126666
"english",-0.006491852632513763,0.7197576329413472
"specific",-0.01849973329633082,0.5995225639618298
"bearer",-0.006290939036414034,0.5555010863891219
"go",-0.008528036244530586,0.6672121001798405
"discussion",0.049322261998197676,0.5664717443292177
"do",0.05379027790120725,0.5139967801896485
"working",0.04367055757021725,0.48944174303424354
"continue",-0.15274075805473017,0.465902502270167
"fourth",0.05098600167064748,0.6244681150912199
"perished",0.19290028132604384,0.6852557395792095
"difficulties",-0.008432774462728311,0.4649762033888215
"leninist",0.018164709248142077,0.5983416607133186
"attained",0.002474359808330606,0.5062300804216082
"owning",-0.0020469734640436235,0.6006090866345666
"gave",0.043506413824744544,0.6587239461063437
"facts",-0.018802367964046184,0.45167214484932083
"element",-0.014317926573398233,0.5698218008748152
"securing",0.0014102682526103347,0.5205598175798728
"bronze",-0.06123171575291143,0.6566028569086914
"academy",-0.10120587603471637,0.4711348519086045
"strength",0.059191019057769474,0.6483438078989461
"average",0.07681822490520449,0.584272166299034
"parties",0.17969978092166622,0.6648069846461531
"disciplines",0.07929574954871908,0.593059768096053
"hoe",0.1331980785114632,0.5020104549033078
"contradict",0.05515146266853338,0.6432469396617994
"obliged",-0.02225605917454903,0.5798427482906168
"meat",0.19399829422257367,0.6961351374578996
"activity",-0.14465985357129385,0.5348622817383972
"fullydeveloped",0.10019473423966464,0.6361413740804673
"those",0.07559843159627688,0.5087247644069676
"elucidates",-0.028916622609604765,0.5107108572507899
"workers",-0.12577430359821934,0.6540455399558982
"brilliant",0.19866450725421003,0.6487423218149355
"either",0.049836197198832755,0.5831064765460205
"importance",-0.11064035644340967,0.5711718824686157
"laptev",-0.0165068193601629,0.5968408089242121
"xli",0.008709482718980283,0.5847970573000769
"xxviii",0.12414375233683508,0.6186955855382238
